split,texts,labels,binary_negative
train,Không bao giờ mua cái j của bkav nữa . Dại 1lần thôi .,NEG,1
train,Bphone 2 cũng chết yểu như bphone 1 thôi .,NEG,1
train,Hình thức xấu như thế thì ai mà mua cho bạn được ... quá xâ ́ u ngay từ cái nhìn đầu tiên ...,NEG,1
train,Thời buổi này mà sản xuất ĐT pin 2200 là thua chắc .,NEG,1
train,3 phím cảm ứng lại nằm trong màn hình ! Nản .,NEG,1
train,"Cái gì cũng đc , ngoại trừ PIN",NEG,1
train,"Pin qua thap , khong thich",NEG,1
train,Đọc quả pin thấy ngán cho ảnh htc quá,NEG,1
train,Pin tồi tàn quá,NEG,1
train,"Nghe đâu hét tới 17tr hehe . HTC giữ xài nhá , sang năm bán tháo 5tr",NEG,1
train,"Kiểu dáng không có đột phá , chế tác vẫn giống M8",NEG,1
train,Dự là doanh số lại hẻo với cái giá trên trời đó . Tin tôi đi cuối năm nay ko quá 10 củ,NEG,1
train,Xấu gần nhất,NEG,1
train,"Z5 dùng chip 810 đã thấy nóng khủng khiếp , giờ lên 820 chắc thành cái chảo nướng",NEG,1
train,Hồng ngoại tiện thế mà sao lại bỏ hồng ngoại nhỉ . . ? ? ? Thích HTC mà giá trên trời quá . .,NEG,1
train,Thiếu tính sang tao . Thực sự Motorola hết sáng tạo như mấy năm gần đây,NEG,1
train,"Smartphone đã đến thời kỳ bão hòa , không còn cảm giác cuốn hút như xưa . 1 năm mỗi hãng ra 1 đến 2 siêu phẩm cứ na ná nhau từ apple , samsung , lg , sony , htc , huawei , oppo , xiaomi ... Mất rồi cảm xúc hào hứng , buồn .",NEG,1
train,"Note5 màn hình 5,3 in sẽ hay hơn , to quá bỏ cấn túi",NEG,1
train,Bền thì tôi chắc chắn là không rồi,NEG,1
train,"Hàng TQ cái nào cũng na ná như nhau , cạn ý tưởng nên toàn sao chép kiể dáng , đã vậy con P9 này nhìn khung viền đen thấy ản , giá quá ảo , 3 triệu không biết tôi dám mua xài chưa !",NEG,1
train,nhin ngoai hinh qua xau . chua biet nhu the nao . nhung nhin khong may thien cam chut nao . tam tien do ma di mua hang Trung Quoc thi dung la ... vien den bao ngoai qua day ... .,NEG,1
train,"thiết kế nhái Iphone phần trên chỗ cụm camera xấu quá , giá 12tr quá đắt ào tưởng cho 1 thương hiệu TQ",NEG,1
train,Tôi thì chưa dùng đồ hw nhưng đã dungy xiaomi note 3pro ảnh chụp ảo tung chảo nói chung là chán moi mặt,NEG,1
train,17 triệu một cái giá quá chát ... .,NEG,1
train,"Mặt sau giống ss nút home cũng giống ss , htc hết ý tưởng rồi Giá cao hơn con S7 kiểu này ế lại xả hàng thôi",NEG,1
train,"HTC nghĩ sao với vị thế của hãng mà tự tin áp mức giá này ? HTC 10 có thể là một chiếc phone tốt , nhưng với giá bán này doanh số sẽ thảm hại .",NEG,1
train,Cái giá quá chi là ảo tưởng,NEG,1
train,"HTC 10 , không chê gì được về sản phẩm . Nhưng giá cao là điểm yếu , họ sẽ thất bại . Giá như thế thì tôi mua i Phone 6s , iOS sẽ cho khách hàng sự ổn định , thẩm mỹ và cập nhật nâng cấp lâu dài . Android chỉ được hỗ trợ đợt đầu mà thôi nên sẽ rất phí tiền . Rẻ thì dùng cho vui phong trào .",NEG,1
train,"iphone quả pin 1715mah tồi tệ . Có web đánh giá pin 6s rồi nhé , chót bảng .",NEG,1
train,17 triệu ư ? Với giá đó thì HTC tiếp tục chết !,NEG,1
train,"Làm gì mà giá chat như thế , với tầm giá mua S7 hay iphone 6s không sướng hơn sao ?",NEG,1
train,17cu thì mua lg v 10 vừa đẹp mà con dư tiền,NEG,1
train,Đắt nhỉ ?,NEG,1
train,giá này thì thua rồi,NEG,1
train,17 trieu chat qua . Neu HTC10 chống được nước + ( 2 sim 2 sóng ) gia khoang 15 - 16 trieu con chap nhan duoc,NEG,1
train,Đắt quá ! ! Ở bên nước ngoài thì giá hợp lý còn ở VN thêm tí tiền mua i Phone 6s cho lành .,NEG,1
train,Đặt ra giá này ế là cái chắc,NEG,1
train,giá này thì ai mua nhễ,NEG,1
train,Giá đó mua 6plus ngon hơn . có những đứa bị điên mới mua 5SE,NEG,1
train,Một thất bại nữa của APPLE,NEG,1
train,"Thất bại thảm hại . Hàng XT có hơn 10 chai đang ế xưng kìa , vậy mà còn rao giá 15 chai ! , Hài !",NEG,1
train,Giá cao như vậy ế là cái chắc .,NEG,1
train,Giá cao quá . Gửi người thân bên đó mua cho rẻ . Không thì mua Iphone 6S qua sử dụng,NEG,1
train,"Intel làm điện thoại chạy ngốn pin lắm , giờ con muốn mỏng nữa",NEG,1
train,Nói chung không thấy đẹp hơn và thấy bất tiện hơn ở chỗ ai nhỡ mua loa xịn rồi giờ không đổi điện thoại để lỉnh kỉnh giắc chuyển đổi .,NEG,1
train,Xấu ... xấu ... xấu ... quá xấu !,NEG,1
train,"mình đang xài con BlackBerry Leap , xài ok , mỗi điểm không hài lòng là cảm ứng hay bị chạm , mỗi khi cho vào túi quần là bị chạm gọi tùm lum hết",NEG,1
train,Tin ông bb mấy năm mà nản . Lần đầu con PlayBook hứa lên bb 10 . Lần 2 con z 30 thì ông chạy sang Android . Nếu 2 sản phẩm kia là thật thì BlackBerry nên giải tán phần cứng và chuyển sang kinh doanh phần mềm và dịch vụ là vừa . Thật sự mấy hãng tq nó làm máy còn đẹp hơn .,NEG,1
train,"32 bít RAM 2GB đã không chạy nổi rồi , giờ lên 64 chắc chịu",NEG,1
train,Tôi phải công nhận anh chrome này ngốn ram kinh điển,NEG,1
train,"vì đấy là máy ASUS bạn ạ . Bạn mình dùng ASUS Zenbook mỗi lần mở chrome và powerpoint là cực hình , không chỉ phần mềm đơ mà máy còn đơ nữa",NEG,1
train,"Thiết kế thiếu sáng tạo , ... . nhàm chán mẫu zenfone ! !",NEG,1
train,màn hình không lên full hd được thì thua rồi .,NEG,1
train,Thiết kề mẫu zenfone từ đời đầu đến đời cuối kiểu dáng y chang nhau ... chán ! ! !,NEG,1
train,Màn hình xấu lòi ! !,NEG,1
train,"Asus chất lượng không cao , độ bền kém mọi người nên tham khảo các hãng XiaoMi hay SS còn tốt hơn .",NEG,1
train,"Giá này mua Moto E 2015 4G-LTE ngon hơn nhiều , mà còn dư tiền",NEG,1
train,Xấu đau đầu,NEG,1
train,Y như lenovo vibe p 1 . Màn hình đã mờ còn bảo vệ mắt . Pin càng lớn nhìn dt càng thô chứ có j đâu .,NEG,1
train,Nhìn nó xấu đau xấu đớn !,NEG,1
train,xấu không thể tin nổi !,NEG,1
train,"Không có sạc nhanh hơi thất vọng , 4tr thấy hợp lý hơn .",NEG,1
train,"phét . Tôi dùng con 3GS nguyên bản vào FB lag lòi cả con mắt ra . Máy chả dám cài cái gì cả . Chỉ để nghe , gọi = ) )",NEG,1
train,"Ui , thảm họa thiết kế . Nhìn 2 dãy nhựa mặt sau kìa .",NEG,1
train,nokia thì đã bán luôn rồi giờ tới phiên anh apple tính sao đây hết ý tưởng rồi,NEG,1
train,chang co gi dep,NEG,1
train,"Cái em Sam này ngốn ram khiếp ( free : 400MB ) , 1 lần mua e tởn tới già luôn ! huhu",NEG,1
train,Đắt quá .,NEG,1
train,Chẳng có gì đặc biệt ngoài ngoại hình được làm bo cạnh nhiều hơn cho giống i Phone 6 ! ? !,NEG,1
train,"Buồn ơi là buồn , , ? ) )",NEG,1
train,Không thể xấu hơn được nữa . Chẳng khác S6 nhiều . Thế nào cũng giảm giá sơm cho mà xem .,NEG,1
train,Không có cổng hồng ngoại buồn quá .,NEG,1
train,"WP chán lắm bạn ơi . Mình ra cửa hàng tại các quầy có máy Microsoft rất ít người đến coi , vậy là hiểu thị hiếu người tiêu dùng thế nào rồi",NEG,1
train,"Giá hoang tưởng rồi , giá này dân game sẽ bay qua Alienware với Msi Gt 80 Titan ...",NEG,1
train,DELL Alienware va ̀ ASUS ROG vâ ̃ n la ̀ nhâ ́ t . Em na ̀ y hoang tươ ̉ ng gia ́ rô ̀ i .,NEG,1
train,thấy nó sao sao . thà mua A6000 không thì lên dòng anh bãy ff hơn là con này,NEG,1
train,"iphone nghe nhạc dở quá , nên bỏ luôn trình nghe nhạc là hợp lý . tai nghe đi kèm theo máy chỉ để đàm thoại thôi , nên tích hợp vào cổng lightning là hợp lý .",NEG,1
train,Nhin vo bao ve ma thay ớn,NEG,1
train,Mình đang dùng iphone 6 + và mình rất khó chịu với camera lồi . Máy mỏng đến mấy mà camera lồi thì cũng chẳng để làm gì vì phải dùng vỏ ốp để chống xước camera . Mong rằng e 7 đèng có ra camera lồi để chạy đua cái danh mỏng vô nghĩa . Mình thích tai nghe chuẩn cũ hơn vì sẽ tiện hơn nhiều do a nào đút vào cũng sướng còn bi giờ thì có phải lúc nào cũng kè kè có tai nghe chuẩn mang theo bên mình dc đâu . Nói chung ko phải cái gì khác người cũng đã là hay . Các bạn nên ý kiến về những j mình ko hài lòng để thể hiện quyền lợi người tiêu dùng .,NEG,1
train,"Không hiểu HP trạng bị tận 8GB Ram và chip i 7 cho chiếc máy này để làm gì khi mà đối tượng của nó chỉ là những người lướt web , office ... . . và nghe nhạc giải trí cơ bản .",NEG,1
train,"Được cái màn hình , còn lại ko có gì nổi bật lắm , thua con UX303 mình mới mua xa .",NEG,1
train,"Mình xài samsung series 9 mỏng , nhôm nguyên khối , viền mỏng teng nhìn đẹp hơn hẳn",NEG,1
train,Hãy so sánh với XPS 13 . Con này ko có cửa,NEG,1
train,"Gắn bó với 3 đời LG : LG G xách tay ( mua hơn 10 tr ) : điểm chết màn hình , Gpro xách tay ( hơn 8tr ) : mốc mà hình , LG G2 chính hãng ( 11tr ) loạn cảm ứng . Nghe nói dạo này G4 còn bị bệnh chết main , thật ko thể hiểu nổi chất lượng hoàn thiện của LG nữa",NEG,1
train,Cảm giác như đồ chơi của trẻ con . Nếu bỏ thêm vài triệu nữa thì tôi mua S7 đẹp và sang hơn .,NEG,1
train,Đây là điểm yếu của IP .,NEG,1
train,IP mau hết Pin nhất,NEG,1
train,Từ trước chưa đủ tiền mua dùng iphone bao giờ nay thật thật vọng vì thời lượng pin nó lại quá bèo .,NEG,1
train,cùi thật ...,NEG,1
train,"Hàng Samsung mua xong hối hận không ki ̣ p , đó là lý do lúc mới ra thì đắt , hãng đưa giá ảo , sau đó ế giảm 50% mà hãng vẫn còn lãi .",NEG,1
train,Ủa nó kết nối với wp được hả bạn ? ? ? Mình cũng định mua nhưng thấy màn hình nhỏ quá lại thôi . 225 màn hình 2.8 ngon hơn . Kết nối lung tung phức tạp .,NEG,1
train,"Cái này mấy cái đồng hồ thông minh 400 nghìn của TQ đều làm dc hết , ko có gì lạ",NEG,1
train,Tính năng chẳng bao giờ dùng tới . Thừa,NEG,1
train,"chán , chả kết nối được với win phone",NEG,1
train,Thua 1100,NEG,1
train,Mình có cái đt philips hư pin mà chẵng có biết đậu là hảng bảo hành phụ kiện thì khó mua không dám dùng philip nửa ...,NEG,1
train,Hàng philips này mà hỏng thì vứt xó có 1 đt philips pin trâu rốt cuộc mua về xài giờ hư pin ko mua được hãng bảo hành thì ko có chán hàng philips quá,NEG,1
train,1 tính năng thừa . Mất nhiều tiền mua smatphon rồi lại để trong túi rút cái đt dỏm ra để nghe thì nó giải quyết gì . Rồi lại bật blutoot suốt thì để tôn pin a đúng là nực cười . 1 chức năng sớm chết yểu,NEG,1
train,"Hàng LG mới hay lỗi vặt nhé , đột tử lúc nào không biết",NEG,1
train,"Các dòng tầm trung của LG bị nhược điểm là màn hình rất dễ bị loạn cảm ứng . Trước mình đã thử qua dòng LG optimus G pro , hiệu năng ổn nhưng mà lúc hư cảm ứng thì rất khó chịu , đã sửa nhưng tình trạng vẫn bị . Pin kém nữa .",NEG,1
train,"Quá mắc so với giá trị thật , dòng phổ thông của LG thì lỗi rất nhiều , nhất là loạn cảm ứng và màn hình ám vàng , . Khoảng 4,1 triệu có thể mua Zenfone max pin 5k , cấu hình trên hẳng con này , dùng bền hơn nhiều .",NEG,1
train,"zenphone màn hình xấu , nhat màu , pin kém .",NEG,1
train,Pin it za . phai dc 3000 thi ngon,NEG,1
train,mua con xiaomi rmn 2 còn ngon hơn : ),NEG,1
train,Không có gì đặc sắc . Vậy mà tuyên bố hùng hồn thấy ghê .,NEG,1
train,"Máy HTC one V khi xưa của mình vừa mua xong đã phải bảo hành , không được up android , Sensei chạy rất lag và nặng , loa kém hơn iphone thấy rõ . Từ đó mình ghét HTC .",NEG,1
train,"Mình không thích bầu bầu ở giữa như vậy , mà cam lại lồi nữa chứ : (",NEG,1
train,Phần viền màn hình màu đen vẫn còn dày chán : (,NEG,1
train,Mặt sau giống m 7 mặt trước giống A9 - nản luôn = ) ) ) ),NEG,1
train,hên quá chưa mua iphone . tệ hại thế .,NEG,1
train,đang xài iphone 6 : mình ghét iphone lẫn blackberry,NEG,1
train,may mắn là mình mới lên đên 9.2 thôi nhưng mà lâu lâu mấy cũng bị đơ hoài,NEG,1
train,"Thiết kế đẹp ... nhưng android mà ram 1GB thì chán lắm , giật tung toé .",NEG,1
train,Cảm ứng phillip dễ hỏng nếu vô tình dính giọt nước . Còn dòng này ram thấp mà chạy android 5.1 nghe có vẻ không mượt,NEG,1
train,Máy tính và đt TQ rất hay bị cài mã độc ko nên mua,NEG,1
train,K thích oppo,NEG,1
train,"Xiaomi ai dùng chưa ? Chứ tôi cũng thấy ớn rồi đấy vừa mua con Mipad2 pin 6100mah sạc đầy tắt màn hình đúng 1 ngày ( 24 tiếng ) bật màn hình còn 75% ( wifi chưa tắt ) . Thông thường các máy tính bảng khác như ipad mini khoảng 8% ( con này cầm pin nhất ) , samsung tab 4 t531 xuống 12% . Mình chỉ đề cập đến máy mới 100% thôi đó nha .",NEG,1
train,Mi5 ko có thẻ nhớ mà quát giá trên trời !,NEG,1
train,16 triệu thì SONY sống sao ? ? hóng SO FA n vào chém ợ,NEG,1
train,Chắc lại ế như S6 thôi ! ? !,NEG,1
train,S7 ko có hồng ngoại thì hơi tiếc,NEG,1
train,Chả có gì đột phá . Chán òm .,NEG,1
train,Và camera lồi lên 3mm : v,NEG,1
train,"Lại dẹt hơn , dài hơn , pin ít đi hả trời . Tính bán phụ kiện hay sao mà dữ vậy .",NEG,1
train,"Mỏng thì kèm theo dung lượng pin kém đi , không cần mỏng , dày 1 tí cũng được . Người dùng chúng tôi cần tăng dung lượng pin apple ạ .",NEG,1
train,Người dùng không cần mỏng đâu dày 1 tí cũng được chỉ cần thêm dung lượng pin apple ạ .,NEG,1
train,Dày thêm 1mm nữa ok nhưng pin khủng lên tí là ngon mà cam khả năng cao không bị lồi !,NEG,1
train,Mỏng thì sẽ dễ bị cong nếu bỏ trong túi quần ... . . Gì cũng có cái lợi cái hại ...,NEG,1
train,"thừa quá , chỉ cần s 3 hay LG optimus G la đủ rồi",NEG,1
train,"Giá đó thừa sức kiếm chiếc Andoid chất lượng , giải trí ngon . Chứ 5s mua làm sơ cua mà giá đó thì quá phí tiền . Đã 4in còn LCD thì nghe gọi , nt thôi , giải trí thêm bực và đi viện chữa mắt chứ hay gì .",NEG,1
train,Cứ cái kiểu bo bo tròn tròn như dòng iphone 6 nhìn giống đồ nhựa . Xấu không thể tin được đó là thiết kế của Apple !,NEG,1
train,"iPad Pro đã không hiệu quả , giờ lại i Phone Pro ?",NEG,1
train,Đừng có cái đường viền kia nữa ! : ( ( (,NEG,1
train,"sao nó ko làm phím nguồn , âm lượng , bật tắt chế độ âm lượng chìm nhìn con dế sẽ mượt hơn biết mấy ? ? ?",NEG,1
train,vẻ bên ngoài không mấy thay đổi ! làm cho người dùng cảm thấy nhàm chán,NEG,1
train,"3d touch chỉ để quảng cáo , có rất ít tác dụng",NEG,1
train,"Sao IP không tăng kích cỡ lên 4,3 - 4,6 ich nhỉ . 4ich thì hơi nhỏ , 5ich thì to và thô .",NEG,1
train,"ầy , giá cũng chát gớm : (",NEG,1
